"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","513698","","","","0"
"2012-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","518341","","","","0"
"2012-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","518173","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","522110","","","","0"
"2013-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","526901","","","","0"
"2013-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","529717","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","529239","","","","0"
"2013-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","529344","","","","0"
"2013-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","524961","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","530342","","","","0"
"2013-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","534235","","","","0"
"2013-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","537382","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","542133","","","","0"
"2013-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","541561","","","","0"
"2013-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","536024","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","536543","","","","0"
"2014-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","542817","","","","0"
"2014-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","544167","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","547371","","","","0"
"2014-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","552330","","","","0"
"2014-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","556600","","","","0"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","555172","","","","0"
"2014-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","548517","","","","0"
"2014-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","554899","","","","0"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","558904","","","","0"
"2014-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","558790","","","","0"
"2014-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","559652","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","555276","","","","0"
"2015-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","551019","","","","0"
"2015-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","547639","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","544685","","","","0"
"2015-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","545147","","","","0"
"2015-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","545511","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","547686","","","","0"
"2015-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","552924","","","","0"
"2015-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","544575","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","544266","","","","0"
"2015-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","544883","","","","0"
"2015-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","544577","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","548511","","","","0"
"2016-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","543984","","","","0"
"2016-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","539101","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","537360","","","","0"
"2016-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","525058","","","","0"
"2016-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","532575","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","539203","","","","0"
"2016-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","541030","","","","0"
"2016-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","544861","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","542676","","","","0"
"2016-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","546198","","","","0"
"2016-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","552835","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","555127","","","","0"
"2017-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","555893","","","","0"
"2017-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","557737","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","560331","","","","0"
"2017-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","562584","","","","0"
"2017-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","565102","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","567085","","","","0"
"2017-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","564792","","","","0"
"2017-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","568008","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","566828","","","","0"
"2017-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","573172","","","","0"
"2017-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","575709","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","573127","","","","0"
"2018-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","578010","","","","0"
"2018-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","582135","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","579225","","","","0"
"2018-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","579759","","","","0"
"2018-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","580968","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","582691","","","","0"
"2018-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","580194","","","","0"
"2018-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","578078","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","576437","","","","0"
"2018-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","573079","","","","0"
"2018-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","569921","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","571349","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","568696","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","573479","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","576618","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","579605","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","579927","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","575778","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","576323","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","575084","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","573710","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","571777","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","572246","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","573368","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","575505","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","543422","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","452302","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","490263","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Goods-producing industries [T002]","Dollars","81","millions","6","v65201211","1.1.1.2","526851","","","","0"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","898539","","","","0"
"2001-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","896870","","","","0"
"2001-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","898996","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","897302","","","","0"
"2001-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","901952","","","","0"
"2001-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","904403","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","905956","","","","0"
"2001-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","908073","","","","0"
"2001-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","905643","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","910339","","","","0"
"2001-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","918169","","","","0"
"2001-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","923222","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","927615","","","","0"
"2002-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","930334","","","","0"
"2002-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","929625","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","932983","","","","0"
"2002-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","935513","","","","0"
"2002-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","937903","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","940623","","","","0"
"2002-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","945596","","","","0"
"2002-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","945203","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","949780","","","","0"
"2002-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","951115","","","","0"
"2002-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","950666","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","953311","","","","0"
"2003-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","955669","","","","0"
"2003-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","954954","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","951598","","","","0"
"2003-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","955852","","","","0"
"2003-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","961056","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","964189","","","","0"
"2003-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","953932","","","","0"
"2003-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","964747","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","968214","","","","0"
"2003-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","968743","","","","0"
"2003-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","972127","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","973368","","","","0"
"2004-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","974803","","","","0"
"2004-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","983558","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","985863","","","","0"
"2004-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","987499","","","","0"
"2004-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","990475","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","993169","","","","0"
"2004-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","997749","","","","0"
"2004-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","999929","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","999817","","","","0"
"2004-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1004665","","","","0"
"2004-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1004780","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1007541","","","","0"
"2005-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1012336","","","","0"
"2005-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1010618","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1015710","","","","0"
"2005-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1018180","","","","0"
"2005-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1024604","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1026396","","","","0"
"2005-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1031032","","","","0"
"2005-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1031342","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1036707","","","","0"
"2005-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1041537","","","","0"
"2005-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1045090","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Service-producing industries [T003]","Dollars","81","millions","6","v65201212","1.1.1.3","1050705","","","","0"
